Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2010-06-04 00:00:00-04:00,9.221785545349121,9.353570938110352,9.093929290771484,9.14142894744873,7.683948993682861,758304400,0.0,0.0
2010-06-07 00:00:00-04:00,9.224642753601074,9.255356788635254,8.948213577270508,8.962142944335938,7.53324556350708,886942000,0.0,0.0
2010-06-08 00:00:00-04:00,9.044285774230957,9.064286231994629,8.773214340209961,8.904643058776855,7.484912872314453,1000770400,0.0,0.0
2010-06-09 00:00:00-04:00,8.981071472167969,8.996429443359375,8.660357475280762,8.685713768005371,7.3008904457092285,854630000,0.0,0.0
2010-06-10 00:00:00-04:00,8.744285583496094,8.963570594787598,8.649999618530273,8.946785926818848,7.520339488983154,776356000,0.0,0.0
2010-06-11 00:00:00-04:00,8.865357398986816,9.066429138183594,8.834643363952637,9.053929328918457,7.610398769378662,545759200,0.0,0.0
2010-06-14 00:00:00-04:00,9.14142894744873,9.255356788635254,9.071785926818848,9.081428527832031,7.63351583480835,602960400,0.0,0.0
2010-06-15 00:00:00-04:00,9.130000114440918,9.280357360839844,9.125,9.274642944335938,7.795924186706543,585074000,0.0,0.0
2010-06-16 00:00:00-04:00,9.324999809265137,9.5625,9.30821418762207,9.54464340209961,8.022876739501953,783678000,0.0,0.0
2010-06-17 00:00:00-04:00,9.664285659790039,9.746429443359375,9.625,9.709643363952637,8.16157054901123,872855200,0.0,0.0
2010-06-18 00:00:00-04:00,9.723214149475098,9.821429252624512,9.693571090698242,9.788213729858398,8.227612495422363,784621600,0.0,0.0
2010-06-21 00:00:00-04:00,9.917499542236328,9.964642524719238,9.59749984741211,9.64892864227295,8.110533714294434,776490400,0.0,0.0
2010-06-22 00:00:00-04:00,9.720000267028809,9.856071472167969,9.696429252624512,9.780357360839844,8.221009254455566,717262000,0.0,0.0
2010-06-23 00:00:00-04:00,9.806428909301758,9.809286117553711,9.567856788635254,9.677499771118164,8.134552955627441,768457200,0.0,0.0
2010-06-24 00:00:00-04:00,9.678570747375488,9.757143020629883,9.574999809265137,9.60714340209961,8.075411796569824,714277200,0.0,0.0
2010-06-25 00:00:00-04:00,9.645000457763672,9.65250015258789,9.493213653564453,9.524999618530273,8.006364822387695,549942400,0.0,0.0
2010-06-28 00:00:00-04:00,9.53321361541748,9.633929252624512,9.447142601013184,9.58214282989502,8.054396629333496,584948000,0.0,0.0
2010-06-29 00:00:00-04:00,9.432856559753418,9.442500114440918,9.08214282989502,9.14892864227295,7.690252780914307,1133344800,0.0,0.0
2010-06-30 00:00:00-04:00,9.168213844299316,9.213213920593262,8.928929328918457,8.983214378356934,7.550958633422852,739452000,0.0,0.0
2010-07-01 00:00:00-04:00,9.08214282989502,9.100000381469727,8.686429023742676,8.874285697937012,7.459399223327637,1022896000,0.0,0.0
2010-07-02 00:00:00-04:00,8.946070671081543,8.961786270141602,8.685713768005371,8.819286346435547,7.413167476654053,693842800,0.0,0.0
2010-07-06 00:00:00-04:00,8.964285850524902,9.028571128845215,8.791428565979004,8.879643440246582,7.463901519775391,615235600,0.0,0.0
2010-07-07 00:00:00-04:00,8.946070671081543,9.241786003112793,8.91964340209961,9.238213539123535,7.765303611755371,654556000,0.0,0.0
2010-07-08 00:00:00-04:00,9.374285697937012,9.389286041259766,9.103214263916016,9.217499732971191,7.747894287109375,738144400,0.0,0.0
2010-07-09 00:00:00-04:00,9.174642562866211,9.282142639160156,9.1128568649292,9.272143363952637,7.793822765350342,433322400,0.0,0.0
2010-07-12 00:00:00-04:00,9.233214378356934,9.351785659790039,9.102143287658691,9.188928604125977,7.723875999450684,562878400,0.0,0.0
2010-07-13 00:00:00-04:00,9.15428638458252,9.157142639160156,8.801071166992188,8.992856979370117,7.55906343460083,1190924000,0.0,0.0
2010-07-14 00:00:00-04:00,8.906429290771484,9.135713577270508,8.89285659790039,9.026070594787598,7.586984157562256,812047600,0.0,0.0
2010-07-15 00:00:00-04:00,8.865357398986816,9.177499771118164,8.83214282989502,8.98035717010498,7.54856014251709,824866000,0.0,0.0
2010-07-16 00:00:00-04:00,9.042142868041992,9.106071472167969,8.871786117553711,8.925000190734863,7.502027988433838,1039858400,0.0,0.0
2010-07-19 00:00:00-04:00,8.924285888671875,8.924285888671875,8.557143211364746,8.770713806152344,7.372340679168701,1024478000,0.0,0.0
2010-07-20 00:00:00-04:00,8.675000190734863,9.032142639160156,8.571785926818848,8.996070861816406,7.561768531799316,1074950800,0.0,0.0
2010-07-21 00:00:00-04:00,9.467499732971191,9.469642639160156,9.071429252624512,9.079999923706055,7.6323161125183105,1185671200,0.0,0.0
2010-07-22 00:00:00-04:00,9.20285701751709,9.285714149475098,9.118213653564453,9.250714302062988,7.775813579559326,645318800,0.0,0.0
2010-07-23 00:00:00-04:00,9.181785583496094,9.299285888671875,9.152856826782227,9.283571243286133,7.803433418273926,533388800,0.0,0.0
2010-07-26 00:00:00-04:00,9.285714149475098,9.289285659790039,9.20392894744873,9.260000228881836,7.783616542816162,420551600,0.0,0.0
2010-07-27 00:00:00-04:00,9.31678581237793,9.45714282989502,9.296428680419922,9.431428909301758,7.927712440490723,584771600,0.0,0.0
2010-07-28 00:00:00-04:00,9.416786193847656,9.499643325805664,9.29464340209961,9.319999694824219,7.834051132202148,519985200,0.0,0.0
2010-07-29 00:00:00-04:00,9.311071395874023,9.380356788635254,9.146429061889648,9.21821403503418,7.7484941482543945,643806800,0.0,0.0
2010-07-30 00:00:00-04:00,9.13892936706543,9.274999618530273,9.103570938110352,9.1875,7.722675323486328,448210000,0.0,0.0
2010-08-02 00:00:00-04:00,9.30142879486084,9.378213882446289,9.272143363952637,9.351785659790039,7.8607683181762695,428055600,0.0,0.0
2010-08-03 00:00:00-04:00,9.321785926818848,9.402142524719238,9.265000343322754,9.354642868041992,7.8631672859191895,417653600,0.0,0.0
2010-08-04 00:00:00-04:00,9.3871431350708,9.438570976257324,9.296786308288574,9.392143249511719,7.894688129425049,420375200,0.0,0.0
2010-08-05 00:00:00-04:00,9.34749984741211,9.399286270141602,9.305356979370117,9.346428871154785,7.856261253356934,289097200,0.0,0.0
2010-08-06 00:00:00-04:00,9.277856826782227,9.338929176330566,9.201070785522461,9.288928985595703,7.807930946350098,444897600,0.0,0.0
2010-08-09 00:00:00-04:00,9.338570594787598,9.362500190734863,9.270357131958008,9.348214149475098,7.857766151428223,303128000,0.0,0.0
2010-08-10 00:00:00-04:00,9.280357360839844,9.301786422729492,9.198213577270508,9.264642715454102,7.78751802444458,451920000,0.0,0.0
2010-08-11 00:00:00-04:00,9.121429443359375,9.131786346435547,8.921786308288574,8.935357093811035,7.510732173919678,620054400,0.0,0.0
2010-08-12 00:00:00-04:00,8.810357093811035,9.039285659790039,8.789999961853027,8.992500305175781,7.5587663650512695,534920400,0.0,0.0
2010-08-13 00:00:00-04:00,8.987500190734863,8.99571418762207,8.896071434020996,8.896429061889648,7.478010177612305,354869200,0.0,0.0
2010-08-16 00:00:00-04:00,8.842143058776855,8.928929328918457,8.807856559753418,8.84428596496582,7.434182167053223,318430000,0.0,0.0
2010-08-17 00:00:00-04:00,8.931428909301758,9.093929290771484,8.899999618530273,8.998929023742676,7.564167022705078,422640400,0.0,0.0
2010-08-18 00:00:00-04:00,9.012857437133789,9.095356941223145,8.984999656677246,9.038213729858398,7.597192764282227,339696000,0.0,0.0
2010-08-19 00:00:00-04:00,9.029999732971191,9.052857398986816,8.881428718566895,8.924285888671875,7.501425743103027,426706000,0.0,0.0
2010-08-20 00:00:00-04:00,8.90678596496582,9.068571090698242,8.89285659790039,8.915714263916016,7.4942216873168945,384230000,0.0,0.0
2010-08-23 00:00:00-04:00,8.992500305175781,9.0,8.758929252624512,8.778571128845215,7.378943920135498,414041600,0.0,0.0
2010-08-24 00:00:00-04:00,8.666786193847656,8.678570747375488,8.523214340209961,8.568928718566895,7.202725887298584,602565600,0.0,0.0
2010-08-25 00:00:00-04:00,8.501428604125977,8.713929176330566,8.471428871154785,8.674642562866211,7.291586875915527,596867600,0.0,0.0
2010-08-26 00:00:00-04:00,8.766071319580078,8.776785850524902,8.581428527832031,8.581428527832031,7.2132344245910645,466505200,0.0,0.0
2010-08-27 00:00:00-04:00,8.633929252624512,8.664643287658691,8.412857055664062,8.62928581237793,7.253461837768555,548391200,0.0,0.0
2010-08-30 00:00:00-04:00,8.598570823669434,8.776785850524902,8.59571361541748,8.660714149475098,7.279879570007324,383289200,0.0,0.0
2010-08-31 00:00:00-04:00,8.637499809265137,8.734286308288574,8.583929061889648,8.682143211364746,7.297893047332764,420786800,0.0,0.0
2010-09-01 00:00:00-04:00,8.838213920593262,8.980713844299316,8.795714378356934,8.940357208251953,7.5149359703063965,697037600,0.0,0.0
2010-09-02 00:00:00-04:00,8.973570823669434,9.006071090698242,8.8774995803833,9.006071090698242,7.570171356201172,415427600,0.0,0.0
2010-09-03 00:00:00-04:00,9.110357284545898,9.242142677307129,9.089285850524902,9.241786003112793,7.768303871154785,520788800,0.0,0.0
2010-09-07 00:00:00-04:00,9.165714263916016,9.268928527832031,9.151785850524902,9.207500457763672,7.739487648010254,342557600,0.0,0.0
2010-09-08 00:00:00-04:00,9.277856826782227,9.442500114440918,9.253570556640625,9.390000343322754,7.892892360687256,526551200,0.0,0.0
2010-09-09 00:00:00-04:00,9.465714454650879,9.518570899963379,9.390000343322754,9.395357131958008,7.897388935089111,438575200,0.0,0.0
2010-09-10 00:00:00-04:00,9.399642944335938,9.446429252624512,9.335714340209961,9.407500267028809,7.907602787017822,387542400,0.0,0.0
2010-09-13 00:00:00-04:00,9.493571281433105,9.581428527832031,9.491429328918457,9.537142753601074,8.01657485961914,388780000,0.0,0.0
2010-09-14 00:00:00-04:00,9.507499694824219,9.613213539123535,9.482856750488281,9.57357120513916,8.04719066619873,408150400,0.0,0.0
2010-09-15 00:00:00-04:00,9.577500343322754,9.656429290771484,9.565713882446289,9.650713920593262,8.11203670501709,429368800,0.0,0.0
2010-09-16 00:00:00-04:00,9.651429176330566,9.881071090698242,9.625,9.8774995803833,8.302663803100586,652103200,0.0,0.0
2010-09-17 00:00:00-04:00,9.917499542236328,9.927143096923828,9.774286270141602,9.834643363952637,8.266637802124023,634477200,0.0,0.0
2010-09-20 00:00:00-04:00,9.859999656677246,10.135000228881836,9.851785659790039,10.115357398986816,8.502596855163574,658677600,0.0,0.0
2010-09-21 00:00:00-04:00,10.137857437133789,10.262499809265137,10.099642753601074,10.134642601013184,8.518807411193848,668074400,0.0,0.0
2010-09-22 00:00:00-04:00,10.096785545349121,10.28499984741211,10.086071014404297,10.276785850524902,8.638293266296387,585289600,0.0,0.0
2010-09-23 00:00:00-04:00,10.22607135772705,10.455714225769043,10.214285850524902,10.318571090698242,8.67341136932373,786116800,0.0,0.0
2010-09-24 00:00:00-04:00,10.432143211364746,10.483214378356934,10.376786231994629,10.4399995803833,8.775480270385742,649488000,0.0,0.0
2010-09-27 00:00:00-04:00,10.499285697937012,10.526070594787598,10.393214225769043,10.398571014404297,8.74065113067627,482834800,0.0,0.0
2010-09-28 00:00:00-04:00,10.420356750488281,10.420356750488281,9.821429252624512,10.244999885559082,8.611571311950684,1035042400,0.0,0.0
2010-09-29 00:00:00-04:00,10.258213996887207,10.350357055664062,10.214285850524902,10.263214111328125,8.626883506774902,469644000,0.0,0.0
2010-09-30 00:00:00-04:00,10.321429252624512,10.35714340209961,10.04464340209961,10.133929252624512,8.518208503723145,673391600,0.0,0.0
2010-10-01 00:00:00-04:00,10.219642639160156,10.234999656677246,10.048213958740234,10.09000015258789,8.481282234191895,448142800,0.0,0.0
2010-10-04 00:00:00-04:00,10.057143211364746,10.103570938110352,9.920356750488281,9.95142936706543,8.364809036254883,435302000,0.0,0.0
2010-10-05 00:00:00-04:00,10.071429252624512,10.337499618530273,10.0649995803833,10.319286346435547,8.674013137817383,501967200,0.0,0.0
2010-10-06 00:00:00-04:00,10.342499732971191,10.428214073181152,10.187856674194336,10.328213691711426,8.681519508361816,670868800,0.0,0.0
2010-10-07 00:00:00-04:00,10.369285583496094,10.374285697937012,10.246786117553711,10.329285621643066,8.682418823242188,408399600,0.0,0.0
2010-10-08 00:00:00-04:00,10.418213844299316,10.51785659790039,10.35714340209961,10.5024995803833,8.828012466430664,658403200,0.0,0.0
2010-10-11 00:00:00-04:00,10.526429176330566,10.615714073181152,10.521429061889648,10.54857063293457,8.866737365722656,427753200,0.0,0.0
2010-10-12 00:00:00-04:00,10.5503568649292,10.696429252624512,10.446070671081543,10.662142753601074,8.962203025817871,558544000,0.0,0.0
2010-10-13 00:00:00-04:00,10.721428871154785,10.784285545349121,10.70714282989502,10.71928596496582,9.01024055480957,630092400,0.0,0.0
2010-10-14 00:00:00-04:00,10.774642944335938,10.802499771118164,10.728570938110352,10.796786308288574,9.07537841796875,435296400,0.0,0.0
2010-10-15 00:00:00-04:00,10.979999542236328,11.25,10.889642715454102,11.240714073181152,9.448530197143555,922194000,0.0,0.0
2010-10-18 00:00:00-04:00,11.373929023742676,11.39285659790039,11.224642753601074,11.35714340209961,9.546395301818848,1093010800,0.0,0.0
2010-10-19 00:00:00-04:00,10.835714340209961,11.206070899963379,10.71500015258789,11.053214073181152,9.290925025939941,1232784000,0.0,0.0
